,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,last_owned
1369,SOLD,1175000,4.0,3.0,0.32,B-37 N View Ct,Guaynabo,Puerto Rico,969.0,4453.0,Not Owned
1370,SOLD,124000,4.0,2.0,0.09,140 Calle 14 Urb Forest Bayamon P R 00959 Hls # 501-884356,Bayamon,Puerto Rico,959.0,1100.0,Not Owned
1371,SOLD,835000,5.0,3.0,0.27,173 Calle Violeta,San Juan,Puerto Rico,927.0,3559.0,Not Owned
1372,SOLD,101000,3.0,2.0,0.06,328 Portal E La Reina Unit 328,San Juan,Puerto Rico,924.0,1294.0,Not Owned
1373,SOLD,350000,4.0,2.0,0.1,18 Plaza Santa Cruz,Trujillo Alto,Puerto Rico,976.0,2303.0,Not Owned
1374,SOLD,360000,3.0,2.0,0.06,405 Ing Juan B Rodriguez Unit 601-2,San Juan,Puerto Rico,918.0,2200.0,Not Owned
1375,SOLD,1950000,2.0,2.0,0.07,555 Calle Monserrate Apt 103,San Juan,Puerto Rico,907.0,2883.0,Not Owned
1376,SOLD,1299000,5.0,3.0,0.25,D19 Garrita,San Juan,Puerto Rico,926.0,4000.0,Not Owned
1377,SOLD,116000,3.0,2.0,0.06,112-H Pr 849 Cond Verde Vis Unit 112H,San Juan,Puerto Rico,926.0,1159.0,Not Owned
1378,SOLD,849000,5.0,5.0,0.27,Garden Garden Hls,Guaynabo,Puerto Rico,966.0,3160.0,Not Owned
1379,SOLD,100000,3.0,2.0,4.34,Km 4 1 Carr # 734,Cidra,Puerto Rico,739.0,1200.0,Not Owned
1380,SOLD,97300,3.0,2.0,0.09,Cf Condominio Turabo Cluster Unit 401,Caguas,Puerto Rico,Missing,1075.0,Not Owned
1381,SOLD,36000,3.0,1.0,0.08,Apt 108 Calle Bayamonte Unit,Bayamon,Puerto Rico,959.0,835.0,Not Owned
1382,SOLD,69000,2.0,1.0,1.45,340 Comm Gandara 14 St # 340,Cidra,Puerto Rico,739.0,653.0,Not Owned
1383,SOLD,128000,3.0,2.0,1.19,E2 Portal Del Sol,San Lorenzo,Puerto Rico,754.0,1616.0,Not Owned
1384,SOLD,160000,4.0,2.0,0.28,1 Bath Home in Bo Beatriz Caguassr Km 46 4 Br,Caguas,Puerto Rico,725.0,1500.0,Not Owned
1385,SOLD,62000,3.0,1.0,0.08,Apt 802 Calle Federico Montilla Unit,Bayamon,Puerto Rico,961.0,794.0,Not Owned
1386,SOLD,315000,4.0,5.0,0.24,213 Calle Neblina,Gurabo,Puerto Rico,778.0,3840.0,Not Owned
1387,SOLD,122000,8.0,4.0,0.08,168302 Solar 11 Bloque Bb,San Juan,Puerto Rico,921.0,3000.0,Not Owned
1388,SOLD,82000,3.0,2.0,0.1,6 Calle 6 S Unit A212,Trujillo Alto,Puerto Rico,976.0,999.0,Not Owned
1389,SOLD,90000,2.0,1.0,0.08,Torre 2 8415 Apt #105 Calle 73 Bayamon Unit 105,Bayamon,Puerto Rico,961.0,720.0,Not Owned
1390,SOLD,154000,3.0,2.0,0.05,A13 A13,Bayamon,Puerto Rico,957.0,1759.0,Not Owned
1391,SOLD,299000,4.0,2.0,0.32,Km 7 6 Lot 13,Cidra,Puerto Rico,739.0,1720.0,Not Owned
1392,SOLD,102000,3.0,2.0,0.08,1 Zaya Verde Sur St Unit 5201,Bayamon,Puerto Rico,961.0,1102.0,Not Owned
1393,SOLD,109000,3.0,2.0,0.08,4404 Flamingo Unit 4404,Bayamon,Puerto Rico,959.0,1650.0,Not Owned
1394,SOLD,100000,3.0,1.0,1.02,M33 Villa Blanca,Caguas,Puerto Rico,725.0,1167.0,Not Owned
1395,SOLD,130000,3.0,3.0,0.28,Lote #1 Bo Arenas Calle Biatriz,Cidra,Puerto Rico,739.0,970.0,Not Owned
1396,SOLD,92000,3.0,2.0,0.06,323 Portal De La Reina Unit 323,San Juan,Puerto Rico,921.0,1100.0,Not Owned
1397,SOLD,102000,3.0,2.0,0.09,I-190 Calle Jose De Diego Unit I190,Guaynabo,Puerto Rico,969.0,1165.0,Not Owned
1398,SOLD,125000,4.0,2.0,0.12,25 Aa Calle 49,Bayamon,Puerto Rico,959.0,1404.0,Not Owned
1399,SOLD,103000,3.0,2.0,0.09,Z-20 1,Bayamon,Puerto Rico,959.0,991.0,Not Owned
1400,SOLD,62000,2.0,1.0,0.06,Apt 402-A Calle Ronda Unit Apt 402A,San Juan,Puerto Rico,926.0,700.0,Not Owned
1401,SOLD,109900,3.0,2.0,0.09,229 Real Ii Vis Unit O229,Caguas,Puerto Rico,727.0,997.0,Not Owned
1402,SOLD,167000,3.0,2.0,0.06,Carr 176 Cupey Alto Unit Edificio1 Unit EDIFICIO1,San Juan,Puerto Rico,926.0,1545.0,Not Owned
1403,SOLD,169000,3.0,2.0,0.06,140 Carr 842 Unit 2-502,San Juan,Puerto Rico,926.0,1581.0,Not Owned
1404,SOLD,115000,3.0,1.0,0.06,1 Eider St Unit 1010,San Juan,Puerto Rico,927.0,906.0,Not Owned
1405,SOLD,3750000,3.0,4.0,0.06,1 Calle Cervantes,San Juan,Puerto Rico,907.0,3022.0,Not Owned
1406,SOLD,525000,4.0,3.0,0.18,6 Calle 3 Bloque # 18,Guaynabo,Puerto Rico,966.0,7653.0,Not Owned
1407,SOLD,111700,3.0,2.0,0.06,101 Bo Caimito Unit 101,San Juan,Puerto Rico,926.0,1090.0,Not Owned
1408,SOLD,105000,3.0,1.0,0.06,F-13 Calle 2,Bayamon,Puerto Rico,956.0,896.0,Not Owned
1409,SOLD,549900,2.0,2.0,0.06,120 Av Carlos E Chardn Unit 1501,San Juan,Puerto Rico,918.0,1962.0,Not Owned
1410,SOLD,131000,3.0,2.0,0.08,791 Casiopea St,San Juan,Puerto Rico,910.0,1500.0,Not Owned
1411,SOLD,69000,3.0,2.0,1.46,Pr 156 Km 39 8 Lot 7,Comerio,Puerto Rico,782.0,1200.0,Not Owned
1412,SOLD,60000,4.0,2.0,0.2,Km 3 6 Carr # 844,San Juan,Puerto Rico,926.0,1400.0,Not Owned
1413,SOLD,77000,3.0,2.0,0.09,BM22 Calle 41,Bayamon,Puerto Rico,957.0,1149.0,Not Owned
1414,SOLD,45000,3.0,1.0,0.06,803 Juan Pena Reyes St Villa Prades San Juan Pr # 924,San Juan,Puerto Rico,924.0,650.0,Not Owned
1415,SOLD,122500,3.0,2.0,0.06,1294 Calle Juan Baiz Unit C227,San Juan,Puerto Rico,924.0,997.0,Not Owned
1416,SOLD,86000,3.0,1.0,0.08,S30 Calle 17,Trujillo Alto,Puerto Rico,976.0,884.0,Not Owned
1417,SOLD,68000,3.0,2.0,0.09,AG-6 Maruja St,Toa Baja,Puerto Rico,949.0,786.0,Not Owned
1418,SOLD,146000,3.0,3.0,0.09,C22 Calle Jobos,Caguas,Puerto Rico,727.0,1453.0,Not Owned
1419,SOLD,161000,3.0,2.0,0.09,Apt Villa Caparra Executive Unit 14B,Guaynabo,Puerto Rico,969.0,1382.0,Not Owned
1420,SOLD,72000,3.0,1.0,0.1,32 C1 Unit 1,Trujillo Alto,Puerto Rico,976.0,806.0,Not Owned
1421,SOLD,95000,3.0,1.0,0.08,I4 Calle Duho,Caguas,Puerto Rico,725.0,900.0,Not Owned
1422,SOLD,62000,2.0,1.0,0.06,500 Calle Guayanilla Apt 1706,San Juan,Puerto Rico,923.0,945.0,Not Owned
1423,SOLD,115000,3.0,2.0,0.1,Km 11 9 175 Pr Unit F608,Trujillo Alto,Puerto Rico,976.0,1136.0,Not Owned
1424,SOLD,108000,3.0,2.0,0.1,6 Unit C8,Trujillo Alto,Puerto Rico,976.0,1077.0,Not Owned
1425,SOLD,209900,4.0,2.0,0.11,100 Calle 1,Trujillo Alto,Puerto Rico,976.0,2314.0,Not Owned
1426,SOLD,105000,3.0,2.0,0.92,28 As 1 Bairoa,Caguas,Puerto Rico,725.0,972.0,Not Owned
1427,SOLD,210000,4.0,3.0,0.32,234 Alfa St,Trujillo Alto,Puerto Rico,796.0,2200.0,Not Owned
1428,SOLD,80000,3.0,2.0,0.08,304 Calle No 15 Unit 304,Bayamon,Puerto Rico,957.0,998.0,Not Owned
1429,SOLD,125000,2.0,2.0,0.08,C9 Carr 861 Unit 4203,Toa Alta,Puerto Rico,953.0,983.0,Not Owned
1430,SOLD,132000,3.0,2.0,0.07,G8 Calle Casabe,Caguas,Puerto Rico,725.0,1316.0,Not Owned
1431,SOLD,349000,4.0,2.0,0.12,CO-46 Corrientes # 1,Trujillo Alto,Puerto Rico,976.0,2500.0,Not Owned
1432,SOLD,59000,3.0,1.0,0.06,1 Ave Los Almendros Unit 610,San Juan,Puerto Rico,956.0,905.0,Not Owned
1433,SOLD,103000,2.0,2.0,0.09,15-101 Condominio Porticos De Guaynabo Unit 15-101,Guaynabo,Puerto Rico,969.0,954.0,Not Owned
1434,SOLD,108000,6.0,3.0,0.04,66-20 45st,Bayamon,Puerto Rico,959.0,1497.0,Not Owned
1435,SOLD,135000,3.0,2.0,0.09,3151D Calle Centurion,Toa Baja,Puerto Rico,949.0,1066.0,Not Owned
1436,SOLD,130000,3.0,2.0,0.08,2088 Paseo Alfa,Toa Baja,Puerto Rico,949.0,1135.0,Not Owned
1437,SOLD,111700,3.0,2.0,0.06,Apt 101 Condominio Sierra Alta Unit,San Juan,Puerto Rico,926.0,1090.0,Not Owned
1438,SOLD,125000,3.0,2.0,0.09,6 Los Pinos Unit 602,Caguas,Puerto Rico,725.0,1292.0,Not Owned
1439,SOLD,116200,3.0,2.0,0.09,2-S-27 25,Caguas,Puerto Rico,725.0,981.0,Not Owned
1440,SOLD,900000,3.0,3.0,0.21,1917 Calle Platanillo,San Juan,Puerto Rico,927.0,2193.0,Not Owned
1441,SOLD,109000,2.0,1.0,0.06,424 Ensenada St Unit 316,San Juan,Puerto Rico,920.0,806.0,Not Owned
1442,SOLD,3800000,5.0,7.0,0.29,16 Calle Union # J,Guaynabo,Puerto Rico,966.0,5967.0,Not Owned
1443,SOLD,700000,4.0,2.0,0.06,656 McKinley St Unit 2,San Juan,Puerto Rico,907.0,1831.0,Not Owned
1444,SOLD,50000,2.0,1.0,0.04,117 Paseo C,Bayamon,Puerto Rico,956.0,730.0,Not Owned
1445,SOLD,130000,8.0,4.0,0.18,178 Calle Pea,Guaynabo,Puerto Rico,969.0,2215.0,Not Owned
1446,SOLD,130000,6.0,2.0,0.09,909 Calle Eider,San Juan,Puerto Rico,924.0,3824.0,Not Owned
1447,SOLD,35000,3.0,1.0,0.1,B-432 Calle # 12,Comerio,Puerto Rico,782.0,724.0,Not Owned
1448,SOLD,190000,7.0,3.0,0.21,001 Barrio Beatriz Sector Huertas Carr Km 51 6 # 1,Cayey,Puerto Rico,739.0,2216.0,Not Owned
1449,SOLD,190000,6.0,2.0,0.11,C-47 1,Bayamon,Puerto Rico,957.0,2100.0,Not Owned
1450,SOLD,75000,2.0,1.0,0.19,6 Bo Pias Calle 48 Comm Pajaros,Toa Alta,Puerto Rico,953.0,645.0,Not Owned
1451,SOLD,142000,3.0,2.0,0.09,C Los Frailes Unit 303,Guaynabo,Puerto Rico,966.0,1366.0,Not Owned
1452,SOLD,219000,3.0,2.0,2.97,178-A Lote Lot 178A,Cidra,Puerto Rico,739.0,1150.0,Not Owned
1453,SOLD,150000,5.0,2.0,0.37,Carr 830 Bo Cerro Gordo,Bayamon,Puerto Rico,956.0,1010.0,Not Owned
1454,SOLD,155000,3.0,3.0,0.23,20 Calle Venus,Caguas,Puerto Rico,725.0,1951.0,Not Owned
1455,SOLD,92000,3.0,1.0,0.09,E-29 2,Caguas,Puerto Rico,725.0,893.0,Not Owned
1456,SOLD,150000,3.0,2.0,0.09,D Calle Orquidea Unit 101,Guaynabo,Puerto Rico,969.0,1108.0,Not Owned
1457,SOLD,95000,3.0,2.0,0.1,227 E Unit A102,Trujillo Alto,Puerto Rico,976.0,992.0,Not Owned
1458,SOLD,160000,3.0,2.0,0.08,Ph De La Media Luna Blvd Unit 632,Carolina,Puerto Rico,987.0,2061.0,Not Owned
1459,SOLD,375000,3.0,2.0,0.09,20 Calle Nogal Apt 701,Guaynabo,Puerto Rico,968.0,1600.0,Not Owned
1460,SOLD,135000,3.0,1.0,0.11,6-13 15 St,Bayamon,Puerto Rico,957.0,782.0,Not Owned
1461,SOLD,120000,3.0,2.0,0.1,780 Carretera 8860 Unit B211,Trujillo Alto,Puerto Rico,976.0,1200.0,Not Owned
1462,SOLD,90000,1.0,1.0,0.06,500 Calle Modesta Apt 208,San Juan,Puerto Rico,924.0,608.0,Not Owned
1463,SOLD,145000,3.0,2.0,0.06,P32 Calle 10,Trujillo Alto,Puerto Rico,976.0,970.0,Not Owned
1464,SOLD,1550000,9.0,3.0,0.49,C28 Calle 3,Guaynabo,Puerto Rico,966.0,4732.0,Not Owned
1465,SOLD,155000,3.0,2.0,0.08,FF29 Calle Yunet Mendez,Toa Baja,Puerto Rico,949.0,1400.0,Not Owned
1466,SOLD,24900,3.0,2.0,29.6,Carretera 175 Km 1 3 Sector Buena Vis,San Juan,Puerto Rico,926.0,1050.0,Not Owned
1467,SOLD,185500,4.0,2.0,0.11,N-22 Jardines De Caparra Calle Ruiz Soler # N22,Bayamon,Puerto Rico,959.0,1700.0,Not Owned
1468,SOLD,218500,5.0,3.0,3.39,Carr 788 Caguas / San Lorenzo,Caguas,Puerto Rico,927.0,2102.0,Not Owned
1469,SOLD,140000,3.0,2.0,0.08,27 2340 Carr 2 Unit 2722,Bayamon,Puerto Rico,959.0,1224.0,Not Owned
1470,SOLD,88000,3.0,1.0,0.06,1A Calle Cantizales Unit 1A,San Juan,Puerto Rico,926.0,876.0,Not Owned
1471,SOLD,385000,4.0,2.0,0.1,LA-3 Via Mallorca,Trujillo Alto,Puerto Rico,976.0,2000.0,Not Owned
1472,SOLD,375000,3.0,2.0,0.12,1795 Calle San Diego,San Juan,Puerto Rico,927.0,1000.0,Not Owned
1473,SOLD,950000,6.0,4.0,0.29,102 Paseo Las Vistas Ii Calle # 1,San Juan,Puerto Rico,926.0,3060.0,Not Owned
1474,SOLD,395000,1.0,1.0,0.06,1018 Ave Ashford Apt 6B,San Juan,Puerto Rico,907.0,938.0,Not Owned
1475,SOLD,89900,3.0,1.0,20.67,1.5 Carr 568 Sector 4 Bo Palmarito,Corozal,Puerto Rico,783.0,934.0,Not Owned
1476,SOLD,625000,3.0,2.0,0.06,48 Ave Munoz Rivera Apt 1404,San Juan,Puerto Rico,918.0,1812.0,Not Owned
1477,SOLD,229000,7.0,6.0,0.06,Calle 30 Americo Miranda,San Juan,Puerto Rico,926.0,3000.0,Not Owned
1478,SOLD,145000,5.0,3.0,0.14,R21 Calle Leila,Toa Baja,Puerto Rico,949.0,6200.0,Not Owned
1479,SOLD,245000,8.0,7.0,0.13,Este 2 Calle # 2,Bayamon,Puerto Rico,961.0,3927.0,Not Owned
1480,SOLD,105000,3.0,2.0,0.09,G-7 13th St,Gurabo,Puerto Rico,778.0,1037.0,Not Owned
1481,SOLD,111000,3.0,2.0,0.09,San Francisco Javier Cond Guaynabo 00969 Pr Apt B5,Guaynabo,Puerto Rico,969.0,1146.0,Not Owned
1482,SOLD,79000,3.0,1.0,0.07,J-12 Solar # J12,Juncos,Puerto Rico,777.0,800.0,Not Owned
1483,SOLD,50000,5.0,3.0,0.32,Sr 833 Km 3 7 Int Parc 186 Lopez Cases Community Guaynabo Pr # 965,Guaynabo,Puerto Rico,965.0,1238.0,Not Owned
1484,SOLD,196000,5.0,3.0,0.78,Rd 761 Lot 1,Caguas,Puerto Rico,725.0,1974.0,Not Owned
1485,SOLD,55000,3.0,2.0,0.09,T9 Ave Don Juan Bosco,Catano,Puerto Rico,962.0,1250.0,Not Owned
1486,SOLD,102000,3.0,2.0,0.09,113 Calle 4,Bayamon,Puerto Rico,957.0,1200.0,Not Owned
1487,SOLD,100000,3.0,2.0,0.15,Rd 709 Km 8 Int Rincon Ward Lot 2,Cidra,Puerto Rico,739.0,1130.0,Not Owned
1488,SOLD,215000,3.0,2.0,0.06,659 Calle Miramar Apt 6D,San Juan,Puerto Rico,907.0,1168.0,Not Owned
1489,SOLD,90000,4.0,2.0,0.2,Gilberto Rolon Lot 7,Caguas,Puerto Rico,725.0,1150.0,Not Owned
1490,SOLD,265000,3.0,3.0,0.05,6D Solar 6 Bloque # D,Guaynabo,Puerto Rico,966.0,1740.0,Not Owned
1491,SOLD,72000,3.0,1.0,0.09,1-G Bldg 5 Parque De Bonneville Unit 1G,Caguas,Puerto Rico,725.0,906.0,Not Owned
1492,SOLD,117000,3.0,2.0,0.09,Cl19 Calle # 6,Bayamon,Puerto Rico,957.0,1053.0,Not Owned
1493,SOLD,119900,3.0,2.0,0.09,1702 6 Luis Vigoreaux Ave Units 1702 & 14,Guaynabo,Puerto Rico,966.0,865.0,Not Owned
1494,SOLD,130000,4.0,2.0,0.1,1D 5 St,Trujillo Alto,Puerto Rico,976.0,1500.0,Not Owned
1495,SOLD,98000,3.0,2.0,0.1,9.8 175 Unit 301,Trujillo Alto,Puerto Rico,976.0,998.0,Not Owned
1496,SOLD,225000,2.0,1.0,0.07,1456 Manuel Fernandez,San Juan,Puerto Rico,968.0,1000.0,Not Owned
1497,SOLD,250000,4.0,1.0,0.06,85 Calle Comerio,Bayamon,Puerto Rico,959.0,2475.0,Not Owned
1498,SOLD,115000,3.0,1.0,0.04,C-26 Bonito St,Bayamon,Puerto Rico,956.0,813.0,Not Owned
1499,SOLD,155000,4.0,2.0,0.09,B23 Calle Zaragoza,Bayamon,Puerto Rico,961.0,1838.0,Not Owned
1500,SOLD,169000,4.0,2.0,0.07,41 Cuarenta Y Uno,Carolina,Puerto Rico,983.0,1700.0,Not Owned
1501,SOLD,175000,4.0,1.0,0.1,1325O Calle 40 SW,San Juan,Puerto Rico,921.0,1295.0,Not Owned
1502,SOLD,2200000,10.0,7.0,0.04,100 104 San Justo,San Juan,Puerto Rico,901.0,4100.0,Not Owned
1503,SOLD,138000,4.0,3.0,0.08,Calle 20 Avenida Boundary,Bayamon,Puerto Rico,783.0,1245.0,Not Owned
1504,SOLD,145000,4.0,2.0,0.06,1 Calle Hortensia Apt 15H,San Juan,Puerto Rico,926.0,1573.0,Not Owned
1505,SOLD,395000,3.0,2.0,0.06,666C McKinley San Juan 00907 Pr Unit 616,San Juan,Puerto Rico,907.0,1200.0,Not Owned
1506,SOLD,1500000,3.0,3.0,0.29,L-11 Calle Union,Guaynabo,Puerto Rico,966.0,2556.0,Not Owned
1507,SOLD,545000,3.0,2.0,0.11,326 Blvd De Los Arboles,San Juan,Puerto Rico,926.0,2500.0,Not Owned
1508,SOLD,165000,3.0,2.0,0.08,G Dr,Toa Baja,Puerto Rico,949.0,1200.0,Not Owned
1509,SOLD,175000,3.0,2.0,0.06,Km 4 1 Carr 844 Unit 2702,San Juan,Puerto Rico,926.0,1598.0,Not Owned
1510,SOLD,250000,3.0,2.0,4.86,Hm 18 1 Carretera 150 # Km,Coamo,Puerto Rico,769.0,1200.0,Not Owned
1511,SOLD,365000,3.0,2.0,5.83,Km 2 7 Pr # 837,Guaynabo,Puerto Rico,965.0,2000.0,Not Owned
1512,SOLD,48500,3.0,2.0,0.51,Km Hm 1 0 Carr # 7782,Cidra,Puerto Rico,739.0,1200.0,Not Owned
1513,SOLD,64000,3.0,1.0,0.08,758 Ramon Rios Roman,Toa Baja,Puerto Rico,949.0,1000.0,Not Owned
1514,SOLD,33000,3.0,2.0,0.05,A 39 Villa Caona,Cayey,Puerto Rico,736.0,1102.0,Not Owned
1515,SOLD,69000,2.0,1.0,0.05,104 Juan Ramon Quiones,Gurabo,Puerto Rico,778.0,1083.0,Not Owned
1516,SOLD,69000,7.0,2.0,0.06,Km 31 6 Carr # 156,Comerio,Puerto Rico,782.0,2462.0,Not Owned
1517,SOLD,195000,5.0,3.0,0.1,30 Calle Alheli,Guaynabo,Puerto Rico,969.0,2642.0,Not Owned
1518,SOLD,355000,4.0,2.0,0.19,L25 Palacios Reales,Toa Alta,Puerto Rico,953.0,4634.0,Not Owned
1519,SOLD,450000,5.0,4.0,0.56,3-A Cam Esteban Cruz,Bayamon,Puerto Rico,956.0,3519.0,Not Owned
1520,SOLD,220000,4.0,2.0,0.08,Au28 Blvd,Toa Baja,Puerto Rico,949.0,1576.0,Not Owned
1521,SOLD,93000,3.0,1.0,0.07,Q 13 22 St,Carolina,Puerto Rico,987.0,880.0,Not Owned
1522,SOLD,440000,3.0,3.0,0.31,F18 Calle Roble Blanco,Guaynabo,Puerto Rico,969.0,3000.0,Not Owned
1523,SOLD,125000,3.0,2.0,10.76,10 Las Rosas Unit 1604,Bayamon,Puerto Rico,961.0,1277.0,Not Owned
1524,SOLD,181000,4.0,2.0,0.09,H-8 Palacios Del Monte Calle Creston,Toa Alta,Puerto Rico,953.0,1720.0,Not Owned
1525,SOLD,18000,3.0,1.0,0.06,1809 Jdns Santa Mar Rio Piedras Unit 1809,San Juan,Puerto Rico,921.0,700.0,Not Owned
1526,SOLD,90000,3.0,1.0,0.08,Jalisco Quintana,Bayamon,Puerto Rico,956.0,750.0,Not Owned
1527,SOLD,102000,3.0,1.0,0.09,L-22 San Marcos St,Caguas,Puerto Rico,725.0,912.0,Not Owned
1528,SOLD,170000,3.0,2.0,0.09,Apt Los Frailes Gdns Unit E208,Guaynabo,Puerto Rico,969.0,1366.0,Not Owned
1529,SOLD,285000,4.0,3.0,0.26,30 Esmeralda,Trujillo Alto,Puerto Rico,976.0,3012.0,Not Owned
1530,SOLD,779000,2.0,2.0,0.06,1511 Ave Ponce De Leon Unit 9111,San Juan,Puerto Rico,909.0,1265.0,Not Owned
1531,SOLD,675000,7.0,3.0,17.88,765 Sec La Loma Del Viento,Caguas,Puerto Rico,726.0,3000.0,Not Owned
1532,SOLD,162000,7.0,6.0,0.08,N10 Calle York,Bayamon,Puerto Rico,956.0,2523.0,Not Owned
1533,SOLD,380000,4.0,2.0,0.07,E36 Calle Sevilla Biltmore Unit E36,Guaynabo,Puerto Rico,966.0,2259.0,Not Owned
1534,SOLD,126000,3.0,2.0,0.09,4-2 Solar 4 Bloque 2 Guion # P,Caguas,Puerto Rico,725.0,1000.0,Not Owned
1535,SOLD,399000,3.0,2.0,0.08,1 Calle De Diego Ph 2,Carolina,Puerto Rico,985.0,3464.0,Not Owned
1536,SOLD,144900,3.0,2.0,0.1,1000 Cond Senderos Del Rio 1 Unit 1000,Trujillo Alto,Puerto Rico,976.0,1300.0,Not Owned
1537,SOLD,1450000,5.0,6.0,0.55,27 Calle Union # 3,Guaynabo,Puerto Rico,966.0,8000.0,Not Owned
1538,SOLD,845000,4.0,3.0,0.11,E20 Camino Las Margaritas,San Juan,Puerto Rico,926.0,3300.0,Not Owned
1539,SOLD,565000,4.0,3.0,0.12,CE-20 Cangrejo,Toa Baja,Puerto Rico,946.0,2350.0,Not Owned
1540,SOLD,439000,4.0,2.0,0.09,Ch Calle # 6,Toa Baja,Puerto Rico,949.0,2304.0,Not Owned
1541,SOLD,2200000,8.0,5.0,0.04,207 San Francisco,San Juan,Puerto Rico,901.0,7249.0,Not Owned
1542,SOLD,3500000,4.0,4.0,0.06,105 Paseo Gilberto Concepcin De Gracia,San Juan,Puerto Rico,901.0,3900.0,Not Owned
1543,SOLD,2900000,5.0,4.0,0.04,100 San Justo,San Juan,Puerto Rico,901.0,3745.0,Not Owned
1544,SOLD,2500000,3.0,2.0,0.06,501 Calle Elisa Colberg Ph A,San Juan,Puerto Rico,907.0,1988.0,Not Owned
1545,SOLD,625000,2.0,2.0,0.06,404 Ave De La Constitucion Apt 805,San Juan,Puerto Rico,901.0,1126.0,Not Owned
1546,SOLD,190000,3.0,2.0,0.14,65 Calle Balseiro,San Juan,Puerto Rico,925.0,2000.0,Not Owned
1547,SOLD,125000,4.0,2.0,0.17,Km 3 0 Carr # 349,Cidra,Puerto Rico,739.0,1900.0,Not Owned
1548,SOLD,129000,2.0,1.0,0.08,1665 Atlas Summit Hls # Dev,San Juan,Puerto Rico,920.0,945.0,Not Owned
1549,SOLD,107000,7.0,4.0,0.06,2-A 1582-10 2-A Caparra Ter,San Juan,Puerto Rico,921.0,1542.0,Not Owned
1550,SOLD,89000,3.0,2.0,0.06,421 65 De Infanteria Unit 302,San Juan,Puerto Rico,926.0,1129.0,Not Owned
1551,SOLD,80000,4.0,3.0,0.06,AL-12 Calle 11 Bloque Al,Bayamon,Puerto Rico,959.0,2000.0,Not Owned
1552,SOLD,119900,3.0,2.0,0.08,2351 St,Toa Baja,Puerto Rico,949.0,1600.0,Not Owned
1553,SOLD,86600,4.0,2.0,0.09,E-6 Urb Forest Calle Hls # 21,Bayamon,Puerto Rico,959.0,1100.0,Not Owned
1554,SOLD,159900,3.0,2.0,0.08,FF-18 Hacienda Primavera Calle Solsticio,Cidra,Puerto Rico,739.0,1234.0,Not Owned
1555,SOLD,90000,3.0,1.0,0.06,2M Cantizalez Unit 2M,San Juan,Puerto Rico,926.0,914.0,Not Owned
1556,SOLD,210000,3.0,2.0,0.08,Boulevart De La Media Luna Unit 1904,Carolina,Puerto Rico,979.0,1459.0,Not Owned
1557,SOLD,125000,3.0,1.0,0.06,B1123 Calle Hostos Unit UGB26,San Juan,Puerto Rico,918.0,490.0,Not Owned
1558,SOLD,110000,3.0,2.0,0.55,Carr 173 Bo Rabanal Unit Lote Lot 3,Cidra,Puerto Rico,739.0,913.0,Not Owned
1559,SOLD,149900,4.0,3.0,0.07,954 Calle 29 SE,San Juan,Puerto Rico,921.0,1800.0,Not Owned
1560,SOLD,104000,3.0,3.0,0.04,B2 Calle 3 # 3,Caguas,Puerto Rico,725.0,1150.0,Not Owned
1561,SOLD,395000,3.0,2.0,0.06,675C Ing Sergio Cuevas Bustamante Unit 80,San Juan,Puerto Rico,918.0,1798.0,Not Owned
1562,SOLD,895000,3.0,2.0,0.2,455 Calle Rey Luis,Guaynabo,Puerto Rico,969.0,3000.0,Not Owned
1563,SOLD,110000,3.0,1.0,0.06,1 Calle Livorna,San Juan,Puerto Rico,924.0,1040.0,Not Owned
1564,SOLD,349000,3.0,2.0,0.16,J7 Calle Harding,Guaynabo,Puerto Rico,969.0,2000.0,Not Owned
1565,SOLD,217000,3.0,2.0,0.09,DD-1 Francisco Colon Julia,Cayey,Puerto Rico,736.0,1186.0,Not Owned
1566,SOLD,118000,4.0,1.0,0.11,746 Bayahondo St,San Juan,Puerto Rico,929.0,1387.0,Not Owned
1567,SOLD,79000,4.0,2.0,0.06,Km 9 3 Carr # 1,San Juan,Puerto Rico,926.0,1168.0,Not Owned
1568,SOLD,695000,5.0,4.0,0.37,No Aplica,Cayey,Puerto Rico,736.0,4650.0,Not Owned
1569,SOLD,259900,3.0,3.0,0.06,364 Calle Saldana Unit A,San Juan,Puerto Rico,912.0,2077.0,Not Owned
1570,SOLD,6995000,3.0,4.0,0.06,555 Monserrate 555 Unit Sub,San Juan,Puerto Rico,907.0,5400.0,Not Owned
1571,SOLD,148900,3.0,2.0,0.06,63 Calle Faragan Unit 63,San Juan,Puerto Rico,926.0,1655.0,Not Owned
1572,SOLD,195000,7.0,5.0,0.1,30 Calle # 18,Bayamon,Puerto Rico,959.0,2500.0,Not Owned
1573,SOLD,147000,3.0,2.0,0.06,4-F-4 Cond Estancias Del Blvd Unit 4F,San Juan,Puerto Rico,926.0,1250.0,Not Owned
1574,SOLD,180000,3.0,2.0,0.06,1408 Merhoff Unit 405,San Juan,Puerto Rico,915.0,1106.0,Not Owned
1575,SOLD,2875000,3.0,3.0,0.06,Ph-7a Manuel Rodrguez Serra Unit 7A,San Juan,Puerto Rico,907.0,4000.0,Not Owned
1576,SOLD,300000,3.0,2.0,5.05,Km 27 6 Carr # 184,Cayey,Puerto Rico,736.0,1200.0,Not Owned
